graph_id,world,fold,node_id,arm,shuffle_id,term,term_active,optimization_applicable,status,raw_final_gradient_norm,active_final_gradient_norm,total_final_gradient_norm,raw_near_zero,near_zero,exploding,nonfinite
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_05,bridge,True,True,,0.0,0.0,0.0278062392026186,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_05,bridge,True,True,,0.0006224255193956196,0.0006224255193956196,0.0006272201426327229,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_05,bridge,True,True,,0.0,0.0,0.14458924531936646,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_05,norm,True,True,,0.005734208505600691,0.005734208505600691,0.0545930489897728,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_05,norm,True,True,,0.009198584593832493,0.009198584593832493,0.0278062392026186,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_05,norm,True,True,,6.026174742146395e-05,6.026174742146395e-05,0.0006272201426327229,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_05,norm,True,True,,0.0023452944587916136,0.0023452944587916136,0.14458924531936646,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_06,generation,True,True,,0.1322765201330185,0.1322765201330185,0.12836171686649323,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_06,generation,True,True,,0.0472426638007164,0.0472426638007164,0.03971639275550842,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_06,generation,True,True,,0.03764576092362404,0.03764576092362404,0.037486083805561066,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_06,generation,True,True,,0.04138767346739769,0.04138767346739769,0.040586117655038834,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_06,residual_norm,True,True,,0.0,0.0,0.12836171686649323,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_06,residual_norm,True,True,,0.0,0.0,0.03971639275550842,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_06,residual_norm,True,True,,0.0,0.0,0.037486083805561066,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_06,residual_norm,True,True,,0.0,0.0,0.040586117655038834,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_06,residual_alignment,True,True,,0.0,0.0,0.12836171686649323,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_06,residual_alignment,True,True,,0.0,0.0,0.03971639275550842,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_06,residual_alignment,True,True,,0.0,0.0,0.037486083805561066,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_06,residual_alignment,True,True,,0.0,0.0,0.040586117655038834,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_06,independence,True,True,,0.0,0.0,0.12836171686649323,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_06,independence,True,True,,0.017423776909708977,0.017423776909708977,0.03971639275550842,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_06,independence,True,True,,0.0077783879823982716,0.0077783879823982716,0.037486083805561066,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_06,independence,True,True,,0.00938092079013586,0.00938092079013586,0.040586117655038834,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_06,bridge,True,True,,0.0,0.0,0.12836171686649323,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_06,bridge,True,True,,0.0,0.0,0.03971639275550842,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_06,bridge,True,True,,0.0,0.0,0.037486083805561066,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_06,bridge,True,True,,0.0,0.0,0.040586117655038834,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_06,norm,True,True,,0.008291547186672688,0.008291547186672688,0.12836171686649323,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_06,norm,True,True,,0.00731467641890049,0.00731467641890049,0.03971639275550842,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_06,norm,True,True,,0.0017508328892290592,0.0017508328892290592,0.037486083805561066,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_06,norm,True,True,,0.001457982580177486,0.001457982580177486,0.040586117655038834,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_07,generation,True,True,,0.06625967472791672,0.06625967472791672,0.036588553339242935,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_07,generation,True,True,,0.02392810955643654,0.02392810955643654,0.022099923342466354,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_07,generation,True,True,,0.01993047073483467,0.01993047073483467,0.019003402441740036,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_07,generation,True,True,,0.015217048116028309,0.015217048116028309,0.011696944013237953,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_07,residual_norm,True,True,,0.0,0.0,0.036588553339242935,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_07,residual_norm,True,True,,0.0,0.0,0.022099923342466354,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_07,residual_norm,True,True,,0.0,0.0,0.019003402441740036,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_07,residual_norm,True,True,,0.0,0.0,0.011696944013237953,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_07,residual_alignment,True,True,,0.0,0.0,0.036588553339242935,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_07,residual_alignment,True,True,,0.0,0.0,0.022099923342466354,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_07,residual_alignment,True,True,,0.0,0.0,0.019003402441740036,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_07,residual_alignment,True,True,,0.0,0.0,0.011696944013237953,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_07,independence,True,True,,0.03129690885543823,0.03129690885543823,0.036588553339242935,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_07,independence,True,True,,0.0,0.0,0.022099923342466354,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_07,independence,True,True,,0.0,0.0,0.019003402441740036,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_07,independence,True,True,,0.007750069256871939,0.007750069256871939,0.011696944013237953,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_07,bridge,True,True,,0.0,0.0,0.036588553339242935,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_07,bridge,True,True,,0.0,0.0,0.022099923342466354,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_07,bridge,True,True,,0.0,0.0,0.019003402441740036,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_07,bridge,True,True,,0.0,0.0,0.011696944013237953,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_07,norm,True,True,,0.011997253634035587,0.011997253634035587,0.036588553339242935,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_07,norm,True,True,,0.007379962597042322,0.007379962597042322,0.022099923342466354,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_07,norm,True,True,,0.004297762643545866,0.004297762643545866,0.019003402441740036,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_07,norm,True,True,,0.005917808040976524,0.005917808040976524,0.011696944013237953,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_08,generation,True,True,,0.03197132423520088,0.03197132423520088,0.027151213958859444,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_08,generation,True,True,,4.020432606921531e-05,4.020432606921531e-05,0.00012947688810527325,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_08,generation,True,True,,0.02357606031000614,0.02357606031000614,0.019646719098091125,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_08,generation,True,True,,0.02002560906112194,0.02002560906112194,0.01946958154439926,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_08,residual_norm,True,True,,0.0,0.0,0.027151213958859444,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_08,residual_norm,True,True,,0.0,0.0,0.00012947688810527325,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_08,residual_norm,True,True,,0.0,0.0,0.019646719098091125,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_08,residual_norm,True,True,,0.0,0.0,0.01946958154439926,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_08,residual_alignment,True,True,,0.0,0.0,0.027151213958859444,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_08,residual_alignment,True,True,,0.0,0.0,0.00012947688810527325,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_08,residual_alignment,True,True,,0.0,0.0,0.019646719098091125,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_08,residual_alignment,True,True,,0.0,0.0,0.01946958154439926,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_08,independence,True,True,,0.0,0.0,0.027151213958859444,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_08,independence,True,True,,0.00038325978675857186,0.00038325978675857186,0.00012947688810527325,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_08,independence,True,True,,0.0,0.0,0.019646719098091125,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_08,independence,True,True,,0.002355394884943962,0.002355394884943962,0.01946958154439926,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_08,bridge,True,True,,0.0,0.0,0.027151213958859444,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_08,bridge,True,True,,0.00048421998508274555,0.00048421998508274555,0.00012947688810527325,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_08,bridge,True,True,,0.0,0.0,0.019646719098091125,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_08,bridge,True,True,,0.0,0.0,0.01946958154439926,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_08,norm,True,True,,0.012234680354595184,0.012234680354595184,0.027151213958859444,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_08,norm,True,True,,2.833168036886491e-05,2.833168036886491e-05,0.00012947688810527325,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_08,norm,True,True,,0.011080470867455006,0.011080470867455006,0.019646719098091125,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_08,norm,True,True,,0.004045469220727682,0.004045469220727682,0.01946958154439926,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_09,generation,True,True,,0.04642094671726227,0.04642094671726227,0.044305235147476196,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_09,generation,True,True,,0.03602885454893112,0.03602885454893112,0.03439480438828468,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_09,generation,True,True,,0.022067677229642868,0.022067677229642868,0.011090152896940708,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_09,generation,True,True,,0.0295543409883976,0.0295543409883976,0.028631046414375305,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_09,residual_norm,True,True,,0.0,0.0,0.044305235147476196,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_09,residual_norm,True,True,,0.0,0.0,0.03439480438828468,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_09,residual_norm,True,True,,0.0,0.0,0.011090152896940708,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_09,residual_norm,True,True,,0.0,0.0,0.028631046414375305,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_09,residual_alignment,True,True,,0.0,0.0,0.044305235147476196,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_09,residual_alignment,True,True,,0.0,0.0,0.03439480438828468,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_09,residual_alignment,True,True,,0.0,0.0,0.011090152896940708,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_09,residual_alignment,True,True,,0.0,0.0,0.028631046414375305,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_09,independence,True,True,,0.00346097769215703,0.00346097769215703,0.044305235147476196,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_09,independence,True,True,,0.0,0.0,0.03439480438828468,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_09,independence,True,True,,0.00565829174593091,0.00565829174593091,0.011090152896940708,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_09,independence,True,True,,0.004480363335460424,0.004480363335460424,0.028631046414375305,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_09,bridge,True,True,,0.0,0.0,0.044305235147476196,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_09,bridge,True,True,,0.0,0.0,0.03439480438828468,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_09,bridge,True,True,,0.0,0.0,0.011090152896940708,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_09,bridge,True,True,,0.0,0.0,0.028631046414375305,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_09,norm,True,True,,0.006425335071980953,0.006425335071980953,0.044305235147476196,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_09,norm,True,True,,0.010944479145109653,0.010944479145109653,0.03439480438828468,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_09,norm,True,True,,0.020624978467822075,0.020624978467822075,0.011090152896940708,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_09,norm,True,True,,0.001282400800846517,0.001282400800846517,0.028631046414375305,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_10,generation,True,True,,0.01617260091006756,0.01617260091006756,0.001453777658753097,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_10,generation,True,True,,0.06285114586353302,0.06285114586353302,0.06328408420085907,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_10,generation,True,True,,0.000276365753961727,0.000276365753961727,0.00033999860170297325,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_10,generation,True,True,,0.0737442746758461,0.0737442746758461,0.07327544689178467,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_10,residual_norm,True,True,,0.0,0.0,0.001453777658753097,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_10,residual_norm,True,True,,0.0,0.0,0.06328408420085907,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_10,residual_norm,True,True,,0.0,0.0,0.00033999860170297325,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_10,residual_norm,True,True,,0.0,0.0,0.07327544689178467,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_10,residual_alignment,True,True,,0.0,0.0,0.001453777658753097,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_10,residual_alignment,True,True,,0.0,0.0,0.06328408420085907,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_10,residual_alignment,True,True,,0.0,0.0,0.00033999860170297325,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_10,residual_alignment,True,True,,0.0,0.0,0.07327544689178467,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_10,independence,True,True,,0.007178071420639753,0.007178071420639753,0.001453777658753097,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_10,independence,True,True,,0.0068869637325406075,0.0068869637325406075,0.06328408420085907,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_10,independence,True,True,,0.000938291079364717,0.000938291079364717,0.00033999860170297325,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_10,independence,True,True,,0.004941497929394245,0.004941497929394245,0.07327544689178467,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_10,bridge,True,True,,0.0,0.0,0.001453777658753097,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_10,bridge,True,True,,0.0,0.0,0.06328408420085907,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_10,bridge,True,True,,0.001070263097062707,0.001070263097062707,0.00033999860170297325,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_10,bridge,True,True,,0.0,0.0,0.07327544689178467,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_10,norm,True,True,,0.014556050300598145,0.014556050300598145,0.001453777658753097,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_10,norm,True,True,,0.00359716871753335,0.00359716871753335,0.06328408420085907,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_10,norm,True,True,,0.00017943151760846376,0.00017943151760846376,0.00033999860170297325,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_10,norm,True,True,,0.006200764793902636,0.006200764793902636,0.07327544689178467,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_11,generation,True,True,,0.03393417224287987,0.03393417224287987,0.02960669994354248,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_11,generation,True,True,,0.043620765209198,0.043620765209198,0.039623767137527466,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_11,generation,True,True,,0.0415896512567997,0.0415896512567997,0.04068130627274513,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_11,generation,True,True,,0.033254798501729965,0.033254798501729965,0.033219996839761734,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_11,residual_norm,True,True,,0.0,0.0,0.02960669994354248,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_11,residual_norm,True,True,,0.0,0.0,0.039623767137527466,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_11,residual_norm,True,True,,0.0,0.0,0.04068130627274513,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_11,residual_norm,True,True,,0.0,0.0,0.033219996839761734,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_11,residual_alignment,True,True,,0.0,0.0,0.02960669994354248,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_11,residual_alignment,True,True,,0.0,0.0,0.039623767137527466,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_11,residual_alignment,True,True,,0.0,0.0,0.04068130627274513,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_11,residual_alignment,True,True,,0.0,0.0,0.033219996839761734,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_11,independence,True,True,,0.013757466338574886,0.013757466338574886,0.02960669994354248,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_11,independence,True,True,,0.0,0.0,0.039623767137527466,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_11,independence,True,True,,0.0,0.0,0.04068130627274513,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_11,independence,True,True,,0.0,0.0,0.033219996839761734,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_11,bridge,True,True,,0.0,0.0,0.02960669994354248,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_11,bridge,True,True,,0.0,0.0,0.039623767137527466,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_11,bridge,True,True,,0.0,0.0,0.04068130627274513,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_11,bridge,True,True,,0.0,0.0,0.033219996839761734,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_11,norm,True,True,,0.006982138380408287,0.006982138380408287,0.02960669994354248,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_11,norm,True,True,,0.007754973601549864,0.007754973601549864,0.039623767137527466,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_11,norm,True,True,,0.00686257891356945,0.00686257891356945,0.04068130627274513,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_11,norm,True,True,,0.0050246836617589,0.0050246836617589,0.033219996839761734,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_12,generation,True,True,,0.11895604431629181,0.11895604431629181,0.11814944446086884,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_12,generation,True,True,,0.01589970290660858,0.01589970290660858,0.014512410387396812,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_12,generation,True,True,,0.030260516330599785,0.030260516330599785,0.03018096089363098,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_12,generation,True,True,,0.026061084121465683,0.026061084121465683,0.02553422749042511,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_12,residual_norm,True,True,,0.0,0.0,0.11814944446086884,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_12,residual_norm,True,True,,0.0,0.0,0.014512410387396812,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_12,residual_norm,True,True,,0.0,0.0,0.03018096089363098,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_12,residual_norm,True,True,,0.0,0.0,0.02553422749042511,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_12,residual_alignment,True,True,,0.0,0.0,0.11814944446086884,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_12,residual_alignment,True,True,,0.0,0.0,0.014512410387396812,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_12,residual_alignment,True,True,,0.0,0.0,0.03018096089363098,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_12,residual_alignment,True,True,,0.0,0.0,0.02553422749042511,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_12,independence,True,True,,0.0,0.0,0.11814944446086884,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_12,independence,True,True,,0.006456003058701754,0.006456003058701754,0.014512410387396812,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_12,independence,True,True,,0.0015525503549724817,0.0015525503549724817,0.03018096089363098,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_12,independence,True,True,,0.0023733412381261587,0.0023733412381261587,0.02553422749042511,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_12,bridge,True,True,,0.0,0.0,0.11814944446086884,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_12,bridge,True,True,,0.0,0.0,0.014512410387396812,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_12,bridge,True,True,,0.0,0.0,0.03018096089363098,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_12,bridge,True,True,,0.0,0.0,0.02553422749042511,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_12,norm,True,True,,0.001622683834284544,0.001622683834284544,0.11814944446086884,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_12,norm,True,True,,0.003495414275676012,0.003495414275676012,0.014512410387396812,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_12,norm,True,True,,0.00040526746306568384,0.00040526746306568384,0.03018096089363098,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_12,norm,True,True,,0.0008166628540493548,0.0008166628540493548,0.02553422749042511,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_13,generation,True,True,,0.04122224077582359,0.04122224077582359,0.039081182330846786,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_13,generation,True,True,,0.02933843992650509,0.02933843992650509,0.009244062006473541,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_13,generation,True,True,,0.1046910285949707,0.1046910285949707,0.09823501110076904,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_018,shuffled_full,shuffle_13,generation,True,True,,0.054958686232566833,0.054958686232566833,0.05470656603574753,False,False,False,False
graph_01,logistics_and_delivery_system,2,node_002,shuffled_full,shuffle_13,residual_norm,True,True,,0.0,0.0,0.039081182330846786,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_008,shuffled_full,shuffle_13,residual_norm,True,True,,0.0,0.0,0.009244062006473541,True,True,False,False
graph_01,logistics_and_delivery_system,2,node_012,shuffled_full,shuffle_13,residual_norm,True,True,,0.0,0.0,0.09823501110076904,True,True,False,False
