analysis,group,graph_id,world,fold,node_id,comparison,primary_arm,comparator_arm,comparator_instances,metric,primary_value,comparator_value,delta
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_003,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_003,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_003,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,match_acc,0.0,1.0,-1.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_003,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,gold_cosine,0.8717273159825604,0.9055459842457785,-0.03381866826321811
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,centered_cosine,0.13182132536918623,0.1289446584118959,0.0028766669572903303
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,prediction_margin,-0.07763295024278372,-0.05241515188758694,-0.025217798355196774
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,mrr,0.2,0.2,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,gold_cosine,0.8717273159825604,0.8550813314709304,0.01664598451163002
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,centered_cosine,0.13182132536918623,0.003914955673270519,0.1279063696959157
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,prediction_margin,-0.07763295024278372,-0.1052496415145294,0.02761669127174568
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,mrr,0.2,0.13234593837535014,0.06765406162464987
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,recall_at_5,1.0,0.15,0.85
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,match_acc,1.0,0.6,0.4
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_uniform,full_oracle,uniform,1,gold_cosine,0.8717273159825604,0.9215225447136405,-0.04979522873108011
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_uniform,full_oracle,uniform,1,centered_cosine,0.13182132536918623,-0.4391367342221889,0.5709580595913751
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_uniform,full_oracle,uniform,1,prediction_margin,-0.07763295024278372,-0.016220702476034132,-0.061412247766749584
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_uniform,full_oracle,uniform,1,mrr,0.2,0.07692307692307693,0.12307692307692308
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_uniform,full_oracle,uniform,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_uniform,full_oracle,uniform,1,recall_at_5,1.0,0.0,1.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_uniform,full_oracle,uniform,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_uniform,full_oracle,uniform,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,gold_cosine,0.8717273159825604,0.9229359677894071,-0.05120865180684675
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,centered_cosine,0.13182132536918623,-0.08932404600383778,0.221145371373024
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,prediction_margin,-0.07763295024278372,-0.023636120251672832,-0.053996829991110884
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,mrr,0.2,0.1111111111111111,0.0888888888888889
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,recall_at_5,1.0,0.0,1.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,gold_cosine,0.8717273159825604,0.7620463880048842,0.10968092797767615
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,centered_cosine,0.13182132536918623,0.03699217397616225,0.09482915139302397
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,prediction_margin,-0.07763295024278372,-0.08222441402323755,0.0045914637804538305
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,mrr,0.2,0.2,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,gold_cosine,0.20450165861430997,0.8717273159825604,-0.6672256573682505
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,centered_cosine,0.0862681540959767,0.13182132536918623,-0.04555317127320953
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,prediction_margin,-0.13056944039431642,-0.07763295024278372,-0.052936490151532706
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,mrr,0.14285714285714285,0.2,-0.05714285714285716
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,recall_at_5,0.0,1.0,-1.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,gold_cosine,0.8939075205731852,0.8717273159825604,0.022180204590624863
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,centered_cosine,0.11062660544311378,0.13182132536918623,-0.02119471992607244
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,prediction_margin,-0.06596571669908502,-0.07763295024278372,0.011667233543698696
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,mrr,0.2,0.2,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,gold_cosine,0.22684317844118856,0.8717273159825604,-0.6448841375413719
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,centered_cosine,0.17312242342689166,0.13182132536918623,0.04130109805770543
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,prediction_margin,-0.13983625137557215,-0.07763295024278372,-0.062203301132788436
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,mrr,0.16666666666666666,0.2,-0.033333333333333354
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,recall_at_5,0.0,1.0,-1.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,gold_cosine,0.8703642471942978,0.8717273159825604,-0.0013630687882625336
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,centered_cosine,0.1488954650379552,0.13182132536918623,0.017074139668768973
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,prediction_margin,-0.08278139775066351,-0.07763295024278372,-0.005148447507879794
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,mrr,0.2,0.2,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,gold_cosine,0.8626175817385641,0.8717273159825604,-0.009109734243996304
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,centered_cosine,0.04625288223146071,0.13182132536918623,-0.08556844313772552
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,prediction_margin,-0.08128899785005195,-0.07763295024278372,-0.0036560476072682313
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,mrr,0.16666666666666666,0.2,-0.033333333333333354
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,recall_at_5,0.0,1.0,-1.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_full_oracle,same_module_graph,full_oracle,1,gold_cosine,0.8989017340180447,0.8717273159825604,0.02717441803548437
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_full_oracle,same_module_graph,full_oracle,1,centered_cosine,-0.009428512814203246,0.13182132536918623,-0.1412498381833895
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_full_oracle,same_module_graph,full_oracle,1,prediction_margin,-0.07079940939146101,-0.07763295024278372,0.006833540851322706
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_full_oracle,same_module_graph,full_oracle,1,mrr,0.1111111111111111,0.2,-0.0888888888888889
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_full_oracle,same_module_graph,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_full_oracle,same_module_graph,full_oracle,1,recall_at_5,0.0,1.0,-1.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_full_oracle,same_module_graph,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_full_oracle,same_module_graph,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,gold_cosine,0.8989017340180447,0.8550813314709304,0.04382040254711439
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,centered_cosine,-0.009428512814203246,0.003914955673270519,-0.013343468487473765
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,prediction_margin,-0.07079940939146101,-0.1052496415145294,0.034450232123068386
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,mrr,0.1111111111111111,0.13234593837535014,-0.02123482726423903
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,recall_at_5,0.0,0.15,-0.15
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,match_acc,1.0,0.6,0.4
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_uniform,same_module_graph,uniform,1,gold_cosine,0.8989017340180447,0.9215225447136405,-0.02262081069559574
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_uniform,same_module_graph,uniform,1,centered_cosine,-0.009428512814203246,-0.4391367342221889,0.42970822140798565
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_uniform,same_module_graph,uniform,1,prediction_margin,-0.07079940939146101,-0.016220702476034132,-0.05457870691542688
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_uniform,same_module_graph,uniform,1,mrr,0.1111111111111111,0.07692307692307693,0.03418803418803418
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_uniform,same_module_graph,uniform,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_uniform,same_module_graph,uniform,1,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_uniform,same_module_graph,uniform,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_uniform,same_module_graph,uniform,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,gold_cosine,0.8989017340180447,0.9229359677894071,-0.02403423377136238
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,centered_cosine,-0.009428512814203246,-0.08932404600383778,0.07989553318963453
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,prediction_margin,-0.07079940939146101,-0.023636120251672832,-0.04716328913978818
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,mrr,0.1111111111111111,0.1111111111111111,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_006,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,gold_cosine,0.8328584275165738,0.8849132469622262,-0.05205481944565238
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,centered_cosine,0.018030061223756624,-0.042739235370233615,0.06076929659399024
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,prediction_margin,-0.08161157883910886,-0.05441392144701418,-0.027197657392094676
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,mrr,0.1,0.08333333333333333,0.016666666666666677
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,gold_cosine,0.8328584275165738,0.8208652880514059,0.01199313946516789
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,centered_cosine,0.018030061223756624,-0.02456129929104623,0.042591360514802855
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,prediction_margin,-0.08161157883910886,-0.1310306252555301,0.04941904641642125
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,mrr,0.1,0.0831113331113331,0.0168886668886669
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,match_acc,1.0,0.2,0.8
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_uniform,full_oracle,uniform,1,gold_cosine,0.8328584275165738,0.9056068858516314,-0.07274845833505761
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_uniform,full_oracle,uniform,1,centered_cosine,0.018030061223756624,-0.4692501970503282,0.48728025827408483
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_uniform,full_oracle,uniform,1,prediction_margin,-0.08161157883910886,-0.03213636133800979,-0.04947521750109907
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_uniform,full_oracle,uniform,1,mrr,0.1,0.058823529411764705,0.0411764705882353
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_uniform,full_oracle,uniform,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_uniform,full_oracle,uniform,1,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_uniform,full_oracle,uniform,1,match_acc,1.0,0.0,1.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_uniform,full_oracle,uniform,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,gold_cosine,0.8328584275165738,0.9063022078755092,-0.0734437803589354
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,centered_cosine,0.018030061223756624,-0.17024107911433453,0.18827114033809117
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,prediction_margin,-0.08161157883910886,-0.030843566586870375,-0.05076801225223848
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,mrr,0.1,0.058823529411764705,0.0411764705882353
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,gold_cosine,0.8328584275165738,0.7108648380579413,0.12199358945863248
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,centered_cosine,0.018030061223756624,0.01192054951806575,0.0061095117056908736
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,prediction_margin,-0.08161157883910886,-0.1129716907053071,0.03136011186619825
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,mrr,0.1,0.08333333333333333,0.016666666666666677
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_02,water_treatment_system,3,node_012,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,exact,0.0,0.0,0.0
